melinda_id;original;cleaned;converted;udk_count
004983954;;NA;NA;0
004984069;;NA;NA;0
004984070;;NA;NA;0
004984077;;NA;NA;0
004984079;;NA;NA;0
004984095;;NA;NA;0
004984096;;NA;NA;0
004984097;;NA;NA;0
004984107;;NA;NA;0
004984149;;NA;NA;0
004984172;;NA;NA;0
004984174;;NA;NA;0
004984175;;NA;NA;0
004984199;;NA;NA;0
004984229;;NA;NA;0
004984230;;NA;NA;0
004984233;;NA;NA;0
004984240;;NA;NA;0
004984242;894.541;894.541;Suomenkielinen kirjallisuus;1
004984255;;NA;NA;0
004984281;;NA;NA;0
004984342;;NA;NA;0
004984409;;NA;NA;0
004984418;;NA;NA;0
004984419;;NA;NA;0
004984420;;NA;NA;0
004984421;;NA;NA;0
004984425;;NA;NA;0
004984426;;NA;NA;0
004984447;;NA;NA;0
004984448;;NA;NA;0
004984451;;NA;NA;0
004984475;;NA;NA;0
004984476;;NA;NA;0
004984490;;NA;NA;0
004984491;;NA;NA;0
004984492;;NA;NA;0
004984495;;NA;NA;0
004984499;;NA;NA;0
004984500;;NA;NA;0
004984529;894.541;894.541;Suomenkielinen kirjallisuus;1
004984553;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004984554;;NA;NA;0
004984555;;NA;NA;0
004984570;;NA;NA;0
004984679;;NA;NA;0
004984680;;NA;NA;0
004984695;;NA;NA;0
004984721;61;61;Lääketiede;1
004984727;894.541;894.541;Suomenkielinen kirjallisuus;1
004984745;17;17;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;1
004984746;;NA;NA;0
004984773;894.541;894.541;Suomenkielinen kirjallisuus;1
004984774;894.541;894.541;Suomenkielinen kirjallisuus;1
004984804;;NA;NA;0
004984807;;NA;NA;0
004984837;948.0;948.0;Suomen historia;1
004984891;;NA;NA;0
004984892;;NA;NA;0
004984894;;NA;NA;0
004984931;;NA;NA;0
004984934;;NA;NA;0
004984960;;NA;NA;0
004984963;;NA;NA;0
004984966;;NA;NA;0
004984996;;NA;NA;0
004984999;;NA;NA;0
004985001;;NA;NA;0
004985023;61;61;Lääketiede;1
004985025;611;611;Anatomia;1
004985026;;NA;NA;0
004985028;;NA;NA;0
004985029;;NA;NA;0
004985030;;NA;NA;0
004985056;;NA;NA;0
004985079;;NA;NA;0
004985080;;NA;NA;0
004985122;;NA;NA;0
004985125;;NA;NA;0
004985148;;NA;NA;0
004985150;;NA;NA;0
004985152;;NA;NA;0
004985193;;NA;NA;0
004985194;;NA;NA;0
004985255;894.541;894.541;Suomenkielinen kirjallisuus;1
004985258;;NA;NA;0
004985310;;NA;NA;0
004985311;;NA;NA;0
004985390;;NA;NA;0
004985391;;NA;NA;0
004985392;;NA;NA;0
004985393;;NA;NA;0
004985395;;NA;NA;0
004985455;840;840;Ranskankielinen kirjallisuus;1
004985476;;NA;NA;0
004985477;;NA;NA;0
004985479;;NA;NA;0
004985480;;NA;NA;0
004985481;;NA;NA;0
004985580;;NA;NA;0
004985581;;NA;NA;0
004985620;894.541;894.541;Suomenkielinen kirjallisuus;1
004985621;;NA;NA;0
004985622;;NA;NA;0
004985659;;NA;NA;0
004985662;;NA;NA;0
004985697;;NA;NA;0
004985698;329;329;Poliittiset puolueet. Poliittiset liikkeet;1
004985701;;NA;NA;0
004985703;;NA;NA;0
004985705;59;59;Eläintiede;1
004985778;;NA;NA;0
004985779;;NA;NA;0
004985812;;NA;NA;0
004985813;;NA;NA;0
004985814;;NA;NA;0
004985815;;NA;NA;0
004985816;;NA;NA;0
004985817;;NA;NA;0
004985818;;NA;NA;0
004985872;;NA;NA;0
004985887;;NA;NA;0
004985888;;NA;NA;0
004985914;;NA;NA;0
004985916;894.541;894.541;Suomenkielinen kirjallisuus;1
004985917;894.541;894.541;Suomenkielinen kirjallisuus;1
004985939;;NA;NA;0
004985941;;NA;NA;0
004985943;;NA;NA;0
004985968;;NA;NA;0
004985969;;NA;NA;0
004985970;;NA;NA;0
004985973;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004985974;;NA;NA;0
004985975;;NA;NA;0
004985976;;NA;NA;0
004985979;;NA;NA;0
004985992;;NA;NA;0
004985993;;NA;NA;0
004985994;;NA;NA;0
004985995;;NA;NA;0
004985996;;NA;NA;0
004985997;;NA;NA;0
004986075;;NA;NA;0
004986078;;NA;NA;0
004986079;;NA;NA;0
004986080;;NA;NA;0
004986106;;NA;NA;0
004986107;;NA;NA;0
004986110;;NA;NA;0
004986112;;NA;NA;0
004986114;;NA;NA;0
004986115;;NA;NA;0
004986116;;NA;NA;0
004986122;;NA;NA;0
004986145;;NA;NA;0
004986164;894.541;894.541;Suomenkielinen kirjallisuus;1
004986166;;NA;NA;0
004986262;;NA;NA;0
004986282;;NA;NA;0
004986283;;NA;NA;0
004986284;;NA;NA;0
004986304;;NA;NA;0
004986305;929 Luther;929;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;1
004986306;;NA;NA;0
004986316;;NA;NA;0
004986353;894.541;894.541;Suomenkielinen kirjallisuus;1
004986354;;NA;NA;0
004986355;894.541;894.541;Suomenkielinen kirjallisuus;1
004986403;;NA;NA;0
004986428;;NA;NA;0
004986429;339|334.1;339;334.1;Kauppa ;Undetermined;2
004986449;;NA;NA;0
004986474;;NA;NA;0
004986478;;NA;NA;0
004986479;;NA;NA;0
004986480;57;57;Biologiset tieteet. Biologia;1
004986498;;NA;NA;0
004986500;;NA;NA;0
004986501;;NA;NA;0
004986526;;NA;NA;0
004986527;;NA;NA;0
004986528;;NA;NA;0
004986529;;NA;NA;0
004986530;;NA;NA;0
004986531;908 Suursaari;908;Paikallishistoriat. Kotiseutu ;1
004986538;;NA;NA;0
004986539;;NA;NA;0
004986540;;NA;NA;0
004986542;;NA;NA;0
004986543;61;61;Lääketiede;1
004986597;612.5|61;612.5;61;Undetermined;Lääketiede;2
004986598;;NA;NA;0
004986601;;NA;NA;0
004986602;;NA;NA;0
004986603;;NA;NA;0
004986605;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004986610;;NA;NA;0
004986611;;NA;NA;0
004986646;;NA;NA;0
004986647;;NA;NA;0
004986648;;NA;NA;0
004986649;;NA;NA;0
004986650;;NA;NA;0
004986682;;NA;NA;0
004986694;;NA;NA;0
004986696;;NA;NA;0
004986697;;NA;NA;0
004986812;;NA;NA;0
004986813;611;611;Anatomia;1
004986815;894.541;894.541;Suomenkielinen kirjallisuus;1
004986816;616;616;Patologia. Tautioppi;1
004986840;;NA;NA;0
004986843;;NA;NA;0
004986844;61;61;Lääketiede;1
004986846;;NA;NA;0
004986847;;NA;NA;0
004986848;;NA;NA;0
004986849;;NA;NA;0
004986851;;NA;NA;0
004986853;;NA;NA;0
004986854;840;840;Ranskankielinen kirjallisuus;1
004986855;;NA;NA;0
004986856;;NA;NA;0
004986857;323.1|342;323.1;342;Kansallisuusliikkeet. Kansallisuuskysymykset. Kansalliset vähemmistöt;Julkisoikeus. Valtio-oikeus. Valtiosääntöoikeus. Perusoikeudet. Kansalaisoikeudet. Ihmisoikeudet ;2
004986858;;NA;NA;0
004986860;;NA;NA;0
004986893;;NA;NA;0
004986894;;NA;NA;0
004986895;;NA;NA;0
004986896;;NA;NA;0
004986897;;NA;NA;0
004986898;;NA;NA;0
004986899;;NA;NA;0
004986901;232.97;232.97;Undetermined;1
004986903;2;2;Uskonto. Teologia;1
004986905;;NA;NA;0
004986906;;NA;NA;0
004986907;;NA;NA;0
004986939;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004986940;57;57;Biologiset tieteet. Biologia;1
004986941;;NA;NA;0
004986942;;NA;NA;0
004986945;;NA;NA;0
004986978;;NA;NA;0
004986979;;NA;NA;0
004987008;;NA;NA;0
004987010;;NA;NA;0
004987011;;NA;NA;0
004987073;894.541;894.541;Suomenkielinen kirjallisuus;1
004987074;;NA;NA;0
004987075;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004987076;;NA;NA;0
004987077;;NA;NA;0
004987115;;NA;NA;0
004987119;;NA;NA;0
004987121;;NA;NA;0
004987182;;NA;NA;0
004987183;;NA;NA;0
004987242;;NA;NA;0
004987243;;NA;NA;0
004987244;;NA;NA;0
004987265;;NA;NA;0
004987266;;NA;NA;0
004987267;;NA;NA;0
004987269;;NA;NA;0
004987313;;NA;NA;0
004987317;;NA;NA;0
004987318;061|894.541;061;894.541;Yhteisöt. Järjestöt. Säätiöt. Tutkimuslaitokset. Kokoukset. Näyttelyt ;Suomenkielinen kirjallisuus;2
004987320;631.1;631.1;Maatilan hoito ja organisointi (maatalousekonomia);1
004987365;;NA;NA;0
004987366;;NA;NA;0
004987368;;NA;NA;0
004987370;;NA;NA;0
004987372;323;323;Sisäpolitiikka;1
004987373;;NA;NA;0
004987434;;NA;NA;0
004987469;;NA;NA;0
004987470;;NA;NA;0
004987473;;NA;NA;0
004987512;;NA;NA;0
004987513;;NA;NA;0
004987523;;NA;NA;0
004987524;;NA;NA;0
004987597;;NA;NA;0
004987598;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004987670;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004987671;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004987672;;NA;NA;0
004987673;;NA;NA;0
004987738;;NA;NA;0
004987739;;NA;NA;0
004987740;;NA;NA;0
004987742;;NA;NA;0
004987743;;NA;NA;0
004987796;616.33|616;616.33;616;Undetermined;Patologia. Tautioppi;2
004987830;557.12|616.379|616;557.12;616.379;616;Undetermined;Undetermined;Patologia. Tautioppi;3
004987832;;NA;NA;0
004987867;;NA;NA;0
004987868;;NA;NA;0
004987870;373;373;Peruskoulu. Lukio ;1
004987902;807.1|801|251|378.4 Helsingin yliopisto|378.12|378.4|807;807.1;801;251;378.4;378.12;807;Undetermined;Prosodiikka. Filologian aputieteet ja lähteet;Muinaisen Egyptin uskonnot;Yliopistot;Undetermined;Latinan kieli. Kreikan kieli;6
004987903;;NA;NA;0
004987904;;NA;NA;0
004987905;;NA;NA;0
004987906;;NA;NA;0
004987907;;NA;NA;0
004987908;;NA;NA;0
004987909;;NA;NA;0
004987910;;NA;NA;0
004987911;618;618;Gynekologia. Naistentaudit. Synnytysoppi;1
004987916;;NA;NA;0
004987949;;NA;NA;0
004987950;;NA;NA;0
004987951;;NA;NA;0
004987952;;NA;NA;0
004987954;331.81;331.81;Undetermined;1
004987983;59;59;Eläintiede;1
004987984;;NA;NA;0
004987987;;NA;NA;0
004987988;;NA;NA;0
004987989;;NA;NA;0
004988018;;NA;NA;0
004988020;612;612;Fysiologia;1
004988021;;NA;NA;0
004988022;;NA;NA;0
004988074;;NA;NA;0
004988106;;NA;NA;0
004988108;;NA;NA;0
004988164;;NA;NA;0
004988165;;NA;NA;0
004988166;;NA;NA;0
004988167;;NA;NA;0
004988168;;NA;NA;0
004988169;;NA;NA;0
004988171;;NA;NA;0
004988172;;NA;NA;0
004988175;;NA;NA;0
004988176;;NA;NA;0
004988178;;NA;NA;0
004988209;;NA;NA;0
004988232;57;57;Biologiset tieteet. Biologia;1
004988233;;NA;NA;0
004988234;;NA;NA;0
004988235;;NA;NA;0
004988236;;NA;NA;0
004988238;;NA;NA;0
004988240;;NA;NA;0
004988276;;NA;NA;0
004988277;;NA;NA;0
004988278;;NA;NA;0
004988279;;NA;NA;0
004988281;;NA;NA;0
004988316;;NA;NA;0
004988321;;NA;NA;0
004988322;;NA;NA;0
004988352;;NA;NA;0
004988353;;NA;NA;0
004988354;;NA;NA;0
004988355;;NA;NA;0
004988356;;NA;NA;0
004988375;55;55;Geologia. Geofysiikka. Geokemia. Seismologia. Glasiaaligeologia. Geomorfologia. Oseanografia. Petrologia. Malmit;1
004988376;;NA;NA;0
004988391;;NA;NA;0
004988393;;NA;NA;0
004988394;;NA;NA;0
004988396;;NA;NA;0
004988397;;NA;NA;0
004988417;;NA;NA;0
004988418;;NA;NA;0
004988441;;NA;NA;0
004988442;;NA;NA;0
004988508;;NA;NA;0
004988541;;NA;NA;0
004988542;;NA;NA;0
004988543;908 Tampere|948;908;948;Paikallishistoriat. Kotiseutu ;Undetermined;2
004988591;;NA;NA;0
004988592;;NA;NA;0
004988612;;NA;NA;0
004988672;;NA;NA;0
004988795;612.12/.14|613.15|612;612.12/.14;613.15;612;Undetermined;Undetermined;Fysiologia;3
004988799;;NA;NA;0
004988800;612;612;Fysiologia;1
004988801;57;57;Biologiset tieteet. Biologia;1
004988815;;NA;NA;0
004988826;;NA;NA;0
004988871;;NA;NA;0
004988955;;NA;NA;0
004989002;;NA;NA;0
004989003;;NA;NA;0
004989004;;NA;NA;0
004989035;616.44|616|617;616.44;616;617;Undetermined;Patologia. Tautioppi;Kirurgia. Ortopedia. Oftalmologia. Silmätaudit;3
004989036;;NA;NA;0
004989095;616|616;616;Patologia. Tautioppi;1
004989096;657;657;Laskentatoimi. Kirjanpito;1
004989097;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004989098;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004989099;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004989100;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004989135;;NA;NA;0
004989142;;NA;NA;0
004989226;;NA;NA;0
004989268;;NA;NA;0
004989269;;NA;NA;0
004989270;;NA;NA;0
004989272;;NA;NA;0
004989297;;NA;NA;0
004989371;;NA;NA;0
004989372;;NA;NA;0
004989373;;NA;NA;0
004989374;;NA;NA;0
004989375;;NA;NA;0
004989397;;NA;NA;0
004989453;948.0;948.0;Suomen historia;1
004989463;;NA;NA;0
004989464;;NA;NA;0
004989465;;NA;NA;0
004989501;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004989502;;NA;NA;0
004989523;;NA;NA;0
004989524;;NA;NA;0
004989558;;NA;NA;0
004989559;;NA;NA;0
004989560;;NA;NA;0
004989561;636;636;Kotieläintalous. Kotieläinhoito. Lemmikkieläimet. Turkiseläimet;1
004989562;;NA;NA;0
004989563;;NA;NA;0
004989603;;NA;NA;0
004989691;;NA;NA;0
004989692;;NA;NA;0
004989694;91;91;Maantiede. Matkat ;1
004989695;;NA;NA;0
004989728;;NA;NA;0
004989783;;NA;NA;0
004989784;398.2|398.3|894.541.09;398.2;398.3;894.541.09;Undetermined;Undetermined;Undetermined;3
004989825;820;820;Englanninkielinen kirjallisuus;1
004989842;;NA;NA;0
004989845;;NA;NA;0
004989847;;NA;NA;0
004989972;894.541;894.541;Suomenkielinen kirjallisuus;1
004990018;;NA;NA;0
004990143;;NA;NA;0
004990144;;NA;NA;0
004990248;;NA;NA;0
004990249;;NA;NA;0
004990345;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
004990346;;NA;NA;0
004990348;;NA;NA;0
004990349;931|940.1;931;940.1;Undetermined;Undetermined;2
004990391;;NA;NA;0
004990392;;NA;NA;0
004990431;;NA;NA;0
004990577;;NA;NA;0
004990579;;NA;NA;0
004990583;;NA;NA;0
004990584;;NA;NA;0
004990633;894.541;894.541;Suomenkielinen kirjallisuus;1
004990667;;NA;NA;0
004990668;;NA;NA;0
004990669;;NA;NA;0
004990670;;NA;NA;0
004990671;;NA;NA;0
004990672;894.541;894.541;Suomenkielinen kirjallisuus;1
004990706;;NA;NA;0
004990707;894.541;894.541;Suomenkielinen kirjallisuus;1
004990708;;NA;NA;0
004990709;;NA;NA;0
004990710;;NA;NA;0
004990729;;NA;NA;0
004990743;882;882;Venäjänkielinen kirjallisuus;1
004990744;882;882;Venäjänkielinen kirjallisuus;1
004990745;;NA;NA;0
004990746;;NA;NA;0
004990747;;NA;NA;0
004990749;;NA;NA;0
004990806;908 Viipuri;908;Paikallishistoriat. Kotiseutu ;1
004990864;;NA;NA;0
004990893;;NA;NA;0
004990894;;NA;NA;0
004990895;;NA;NA;0
004990897;639.2;639.2;Kalastus. Kalatalous;1
004990898;;NA;NA;0
004990922;;NA;NA;0
004990923;;NA;NA;0
004990958;;NA;NA;0
004990959;;NA;NA;0
004990972;;NA;NA;0
004990973;;NA;NA;0
004991038;;NA;NA;0
004991064;;NA;NA;0
004991083;636.2;636.2;Nautaeläimet ja muut suuret märehtijät;1
004991085;636;636;Kotieläintalous. Kotieläinhoito. Lemmikkieläimet. Turkiseläimet;1
004991145;;NA;NA;0
004991146;;NA;NA;0
004991211;;NA;NA;0
004991212;;NA;NA;0
004991270;;NA;NA;0
004991271;;NA;NA;0
004991295;25;25;Pastoraaliteologia. Homiletiikka. Saarnaoppi. Saarnat. Sielunhoito;1
004991325;882;882;Venäjänkielinen kirjallisuus;1
004991339;;NA;NA;0
004991340;;NA;NA;0
004991378;;NA;NA;0
004991407;820;820;Englanninkielinen kirjallisuus;1
004991408;;NA;NA;0
004991441;;NA;NA;0
004991442;;NA;NA;0
004991443;;NA;NA;0
004991502;;NA;NA;0
004991503;929 Koronen|948.0;929;948.0;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;Suomen historia;2
004991504;;NA;NA;0
004991505;;NA;NA;0
004991506;;NA;NA;0
004991517;;NA;NA;0
004991518;;NA;NA;0
004991539;;NA;NA;0
004991558;;NA;NA;0
004991559;;NA;NA;0
004991633;;NA;NA;0
004991663;;NA;NA;0
004991664;;NA;NA;0
004991687;;NA;NA;0
004991688;;NA;NA;0
004991689;227.5.06;227.5.06;Undetermined;1
004991718;636;636;Kotieläintalous. Kotieläinhoito. Lemmikkieläimet. Turkiseläimet;1
004991719;;NA;NA;0
004991720;;NA;NA;0
004991723;;NA;NA;0
004991733;;NA;NA;0
004991734;;NA;NA;0
004991750;;NA;NA;0
004991781;;NA;NA;0
004991821;;NA;NA;0
004991834;;NA;NA;0
004991877;;NA;NA;0
004991878;;NA;NA;0
004991879;;NA;NA;0
004991880;;NA;NA;0
004991881;616.9;616.9;Tartuntataudit. Infektiotaudit, kuumetaudit;1
004991882;;NA;NA;0
004991883;;NA;NA;0
004991884;;NA;NA;0
004991885;;NA;NA;0
004991947;;NA;NA;0
004991949;;NA;NA;0
004991950;;NA;NA;0
004991951;;NA;NA;0
004991952;;NA;NA;0
004991961;;NA;NA;0
004992015;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004992016;;NA;NA;0
004992017;839.79;839.79;Suomenruotsalainen kirjallisuus;1
004992031;;NA;NA;0
004992032;;NA;NA;0
004992034;;NA;NA;0
004992073;;NA;NA;0
004992079;830|24;830;24;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;2
004992080;;NA;NA;0
004992098;25;25;Pastoraaliteologia. Homiletiikka. Saarnaoppi. Saarnat. Sielunhoito;1
004992099;820;820;Englanninkielinen kirjallisuus;1
004992100;;NA;NA;0
004992102;;NA;NA;0
004992145;;NA;NA;0
004992170;;NA;NA;0
004992171;;NA;NA;0
004992172;;NA;NA;0
004992234;;NA;NA;0
004992254;;NA;NA;0
004992255;839.79|839.79|839.79;839.79;Suomenruotsalainen kirjallisuus;1
004992268;894.541;894.541;Suomenkielinen kirjallisuus;1
004992284;894.541;894.541;Suomenkielinen kirjallisuus;1
004992321;613;613;Henkilökohtainen terveydenhoito ja hygienia. Ravitsemus. Lepo. Kuntoliikunta;1
004992391;;NA;NA;0
004992511;;NA;NA;0
004992735;;NA;NA;0
004992750;;NA;NA;0
004992995;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
004993065;;NA;NA;0
004993079;;NA;NA;0
004993409;;NA;NA;0
004993410;;NA;NA;0
004993453;;NA;NA;0
004993473;929 Armfelt,Gustav Mauritz;929,;Undetermined;1
004993534;22;22;Raamattu;1
004993572;;NA;NA;0
004993635;;NA;NA;0
004993636;;NA;NA;0
004993637;;NA;NA;0
004993638;;NA;NA;0
004993639;;NA;NA;0
004993712;;NA;NA;0
004993713;;NA;NA;0
004993714;;NA;NA;0
004993715;;NA;NA;0
004993716;;NA;NA;0
004993739;;NA;NA;0
004993744;;NA;NA;0
004993829;633+635|633|635;633+635;633;635;Kasvinviljely. Vihannesviljely. Puutarhat. Huonekasvit ;Kasvinviljely ja tuotanto;Vihannesviljely. Koristepuutarhat;3
004993972;06.02|262.1|929;06.02;262.1;929;Undetermined;Undetermined;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;3
004993993;;NA;NA;0
004994024;;NA;NA;0
004994043;;NA;NA;0
004994044;;NA;NA;0
004994045;;NA;NA;0
004994046;;NA;NA;0
004994122;;NA;NA;0
004994164;;NA;NA;0
004994259;37|26;37;26;Kasvatus. Opetus. Koulutus;Kristillinen kirkko. Kirkon hallinto. Kirkko ja yhteiskunta. Ekumenia. Liturgiikka. Sakramentit. Kristillinen kasvatus. Kristilliset järjestöt. Diakonia. Lähetystyö;2
004994546;;NA;NA;0
004994653;;NA;NA;0
004994654;;NA;NA;0
004994655;;NA;NA;0
004994656;;NA;NA;0
004994657;;NA;NA;0
004994658;;NA;NA;0
004994758;;NA;NA;0
004994806;;NA;NA;0
004994845;;NA;NA;0
004994846;;NA;NA;0
004994848;;NA;NA;0
004994849;;NA;NA;0
004994850;;NA;NA;0
004994851;;NA;NA;0
004994852;;NA;NA;0
004994904;;NA;NA;0
004994905;;NA;NA;0
004994906;;NA;NA;0
004994918;894.541|830;894.541;830;Suomenkielinen kirjallisuus;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;2
004995140;;NA;NA;0
004995162;;NA;NA;0
004995256;839.7;839.7;Ruotsinkielinen kirjallisuus;1
004995364;;NA;NA;0
004995365;;NA;NA;0
004995479;;NA;NA;0
004995616;;NA;NA;0
004995720;;NA;NA;0
004995723;;NA;NA;0
004995885;;NA;NA;0
004995920;882;882;Venäjänkielinen kirjallisuus;1
004996073;;NA;NA;0
004996104;;NA;NA;0
004996262;;NA;NA;0
004996263;;NA;NA;0
004996311;34;34;Oikeus;1
004996312;;NA;NA;0
004996484;;NA;NA;0
004996575;894.541;894.541;Suomenkielinen kirjallisuus;1
004996600;;NA;NA;0
004996601;;NA;NA;0
004996602;;NA;NA;0
004996701;;NA;NA;0
004996702;;NA;NA;0
004997008;;NA;NA;0
004997050;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
004997594;;NA;NA;0
004997783;894.541;894.541;Suomenkielinen kirjallisuus;1
004997897;;NA;NA;0
004997898;;NA;NA;0
004997909;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
004998070;;NA;NA;0
004998071;;NA;NA;0
004998091;;NA;NA;0
004998092;;NA;NA;0
004998093;;NA;NA;0
004998094;;NA;NA;0
004998095;619;619;Eläinlääketiede. Kotieläinten taudit;1
004998316;;NA;NA;0
004998353;;NA;NA;0
004998396;227.5.06;227.5.06;Undetermined;1
004998397;;NA;NA;0
004998466;;NA;NA;0
004998471;;NA;NA;0
004998588;;NA;NA;0
004998791;;NA;NA;0
004998873;;NA;NA;0
004998874;;NA;NA;0
004998875;;NA;NA;0
004999026;;NA;NA;0
004999027;;NA;NA;0
(FI-HELKA)1402211-helkadb;801.32;801.32;Undetermined;1
004999162;801.32;801.32;Undetermined;1
004999279;17;17;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;1
004999280;;NA;NA;0
004999281;;NA;NA;0
004999312;;NA;NA;0
004999520;;NA;NA;0
004999544;;NA;NA;0
004999546;;NA;NA;0
004999547;;NA;NA;0
004999548;;NA;NA;0
004999549;;NA;NA;0
004999551;;NA;NA;0
004999610;631;631;Maatalous. Maatalouspolitiikka;1
004999629;948.08|908 Mustasaari;948.08;908;Undetermined;Paikallishistoriat. Kotiseutu ;2
004999633;244;244;Japanilainen buddhalaisuus;1
004999634;244;244;Japanilainen buddhalaisuus;1
004999635;;NA;NA;0
004999636;;NA;NA;0
004999637;;NA;NA;0
004999638;;NA;NA;0
004999639;;NA;NA;0
004999728;;NA;NA;0
004999858;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
004999879;;NA;NA;0
004999919;;NA;NA;0
005000337;;NA;NA;0
005000351;;NA;NA;0
005000418;26;26;Kristillinen kirkko. Kirkon hallinto. Kirkko ja yhteiskunta. Ekumenia. Liturgiikka. Sakramentit. Kristillinen kasvatus. Kristilliset järjestöt. Diakonia. Lähetystyö;1
005000463;840;840;Ranskankielinen kirjallisuus;1
005000476;;NA;NA;0
005000478;;NA;NA;0
005000480;;NA;NA;0
005000765;;NA;NA;0
005000766;;NA;NA;0
005000794;894.541;894.541;Suomenkielinen kirjallisuus;1
005000811;;NA;NA;0
005000812;;NA;NA;0
005000825;;NA;NA;0
005000826;;NA;NA;0
005000827;;NA;NA;0
005000836;;NA;NA;0
005000857;;NA;NA;0
005000858;2;2;Uskonto. Teologia;1
005000908;;NA;NA;0
005000909;;NA;NA;0
005000912;;NA;NA;0
005000913;;NA;NA;0
005000914;;NA;NA;0
005000979;51;51;Matematiikka;1
005000982;;NA;NA;0
005000983;;NA;NA;0
005000984;;NA;NA;0
005000985;;NA;NA;0
005000986;;NA;NA;0
005001059;;NA;NA;0
005001061;352;352;Kunnallishallinto. Paikallishallinto;1
005001062;26;26;Kristillinen kirkko. Kirkon hallinto. Kirkko ja yhteiskunta. Ekumenia. Liturgiikka. Sakramentit. Kristillinen kasvatus. Kristilliset järjestöt. Diakonia. Lähetystyö;1
005001099;;NA;NA;0
005001100;;NA;NA;0
005001101;;NA;NA;0
005001102;;NA;NA;0
005001103;;NA;NA;0
005001131;;NA;NA;0
005001151;;NA;NA;0
005001152;;NA;NA;0
005001153;;NA;NA;0
005001172;;NA;NA;0
005001173;;NA;NA;0
005001174;;NA;NA;0
005001175;;NA;NA;0
005001176;;NA;NA;0
005001194;;NA;NA;0
005001195;;NA;NA;0
005001196;;NA;NA;0
005001234;;NA;NA;0
005001273;;NA;NA;0
005001274;;NA;NA;0
005001276;;NA;NA;0
005001277;;NA;NA;0
005001278;;NA;NA;0
005001280;;NA;NA;0
005001326;;NA;NA;0
005001373;;NA;NA;0
005001374;;NA;NA;0
005001406;;NA;NA;0
005001463;;NA;NA;0
005001509;830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
005001511;;NA;NA;0
005001538;;NA;NA;0
005001539;820;820;Englanninkielinen kirjallisuus;1
005001563;;NA;NA;0
005001564;;NA;NA;0
005001583;;NA;NA;0
005001591;;NA;NA;0
005001592;;NA;NA;0
005001593;;NA;NA;0
005001594;;NA;NA;0
005001692;;NA;NA;0
005001693;;NA;NA;0
005001694;;NA;NA;0
005001695;;NA;NA;0
005001697;;NA;NA;0
005001698;;NA;NA;0
005001699;;NA;NA;0
005001700;;NA;NA;0
005001701;;NA;NA;0
005001702;;NA;NA;0
005001753;;NA;NA;0
005001754;;NA;NA;0
005001755;23;23;Dogmatiikka;1
005001757;;NA;NA;0
005001758;;NA;NA;0
005001759;;NA;NA;0
005001760;;NA;NA;0
005001761;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
005001763;;NA;NA;0
