melinda_id publication_year n
(FI-MELINDA)006144221 1810 1
(FI-MELINDA)006144223 1810 1
(FI-MELINDA)006144224 1810 1
(FI-MELINDA)006144225 1810 1
(FI-MELINDA)006144226 1810 1
(FI-MELINDA)006144227 1810 1
(FI-MELINDA)006144229 1810 1
(FI-MELINDA)006144230 1810 1
(FI-MELINDA)006144232 1810 1
(FI-MELINDA)006144233 1810 1
(FI-MELINDA)006144234 1810 1
(FI-MELINDA)006144236 1810 1
(FI-MELINDA)006144237 1810 1
(FI-MELINDA)006144238 1810 1
(FI-MELINDA)006144239 1810 1
(FI-MELINDA)006144241 1810 1
(FI-MELINDA)006144242 1810 1
(FI-MELINDA)006144243 1810 1
(FI-MELINDA)006144245 1810 1
(FI-MELINDA)006144247 1810 1
(FI-MELINDA)006144248 1810 1
(FI-MELINDA)006144249 1810 1
(FI-MELINDA)006144251 1810 1
(FI-MELINDA)006144252 1810 1
(FI-MELINDA)006144253 1810 1
(FI-MELINDA)006144254 1810 1
(FI-MELINDA)006144255 1810 1
(FI-MELINDA)006144256 1810 1
(FI-MELINDA)006144257 1810 1
(FI-MELINDA)006144258 1810 1
(FI-MELINDA)006144259 1810 1
(FI-MELINDA)006144260 1810 1
(FI-MELINDA)006144261 1810 1
(FI-MELINDA)006144263 1810 1
(FI-MELINDA)006144266 1810 1
(FI-MELINDA)006144267 1810 1
(FI-MELINDA)006144268 1810 1
(FI-MELINDA)006144274 1810 1
(FI-MELINDA)006144275 1810 1
(FI-MELINDA)006144276 1810 1
(FI-MELINDA)006144280 1810 1
(FI-MELINDA)006144281 1810 1
(FI-MELINDA)006144282 1810 1
(FI-MELINDA)006144283 1810 1
(FI-MELINDA)006144287 1810 1
(FI-MELINDA)006144288 1810 1
(FI-MELINDA)006144290 1810 1
(FI-MELINDA)006144291 1810 1
(FI-MELINDA)006144292 1810 1
(FI-MELINDA)006144293 1810 1
(FI-MELINDA)006144294 1810 1
(FI-MELINDA)006144295 1810 1
(FI-MELINDA)006144297 1810 1
(FI-MELINDA)006144304 1810 1
(FI-MELINDA)006144309 1810 1
(FI-MELINDA)006144314 1810 1
(FI-MELINDA)006144315 1810 1
(FI-MELINDA)006144317 1810 1
(FI-MELINDA)006144328 1810 1
(FI-MELINDA)006144332 1810 1
(FI-MELINDA)006144345 1810 1
(FI-MELINDA)006144346 1810 1
(FI-MELINDA)006144349 1810 1
(FI-MELINDA)006144350 1810 1
(FI-MELINDA)006144352 1810 1
(FI-MELINDA)006144355 1885 1
(FI-MELINDA)006144390 1885 1
(FI-MELINDA)006144405 1810 1
(FI-MELINDA)006144406 1810 1
(FI-MELINDA)006144407 1810 1
(FI-MELINDA)006144411 1810 1
(FI-MELINDA)006144412 1810 1
(FI-MELINDA)006144416 1810 1
(FI-MELINDA)006144417 1810 1
(FI-MELINDA)006144418 1810 1
(FI-MELINDA)006144419 1810 1
(FI-MELINDA)006144420 1810 1
(FI-MELINDA)006144422 1810 1
(FI-MELINDA)006144423 1810 1
(FI-MELINDA)006144428 1810 1
(FI-MELINDA)006144431 1810 1
(FI-MELINDA)006144435 1810 1
(FI-MELINDA)006144438 1810 1
(FI-MELINDA)006144447 1885 1
(FI-MELINDA)006144450 1885 1
(FI-MELINDA)006144467 1810 1
(FI-MELINDA)006144468 1810 1
(FI-MELINDA)006144504 1810 1
(FI-MELINDA)006144508 1810 1
(FI-MELINDA)006144516 1810 1
(FI-MELINDA)006144517 1810 1
(FI-MELINDA)006144519 1810 1
(FI-MELINDA)006144521 1810 1
(FI-MELINDA)006144522 1810 1
(FI-MELINDA)006144523 1810 1
(FI-MELINDA)006144524 1810 1
(FI-MELINDA)006144525 1810 1
(FI-MELINDA)006144526 1810 1
(FI-MELINDA)006144527 1810 1
(FI-MELINDA)006144532 1810 1
(FI-MELINDA)006144533 1810 1
(FI-MELINDA)006144534 1810 1
(FI-MELINDA)006144535 1810 1
(FI-MELINDA)006144536 1810 1
(FI-MELINDA)006144537 1810 1
(FI-MELINDA)006144538 1810 1
(FI-MELINDA)006144539 1810 1
(FI-MELINDA)006144540 1810 1
(FI-MELINDA)006144541 1810 1
(FI-MELINDA)006144542 1810 1
(FI-MELINDA)006144543 1810 1
(FI-MELINDA)006144544 1810 1
(FI-MELINDA)006144545 1810 1
(FI-MELINDA)006144546 1810 1
(FI-MELINDA)006144547 1810 1
(FI-MELINDA)006144548 1810 1
(FI-MELINDA)006144549 1810 1
(FI-MELINDA)006144550 1810 1
(FI-MELINDA)006144551 1810 1
(FI-MELINDA)006144552 1810 1
(FI-MELINDA)006144558 1810 1
(FI-MELINDA)006144583 1810 1
(FI-MELINDA)006144584 1810 1
(FI-MELINDA)006144589 1810 1
(FI-MELINDA)006144596 1810 1
(FI-MELINDA)006144597 1810 1
(FI-MELINDA)006144598 1810 1
(FI-MELINDA)006144600 1810 1
(FI-MELINDA)006144601 1810 1
(FI-MELINDA)006144602 1810 1
(FI-MELINDA)006144605 1810 1
(FI-MELINDA)006144606 1810 1
(FI-MELINDA)006144608 1810 1
(FI-MELINDA)006144612 1810 1
(FI-MELINDA)006144613 1810 1
(FI-MELINDA)006144614 1810 1
(FI-MELINDA)006144615 1810 1
(FI-MELINDA)006144616 1810 1
(FI-MELINDA)006144617 1810 1
(FI-MELINDA)006144618 1810 1
(FI-MELINDA)006144623 1810 1
(FI-MELINDA)006144624 1810 1
(FI-MELINDA)006144625 1810 1
(FI-MELINDA)006144626 1810 1
(FI-MELINDA)006144627 1810 1
(FI-MELINDA)006144628 1810 1
(FI-MELINDA)006144631 1810 1
(FI-MELINDA)006144634 1810 1
(FI-MELINDA)006144635 1810 1
(FI-MELINDA)006144636 1810 1
(FI-MELINDA)006144637 1810 1
(FI-MELINDA)006144638 1810 1
(FI-MELINDA)006144639 1810 1
(FI-MELINDA)006144640 1810 1
(FI-MELINDA)006144642 1810 1
(FI-MELINDA)006144648 1810 1
(FI-MELINDA)006144650 1810 1
(FI-MELINDA)006144651 1810 1
(FI-MELINDA)006144653 1810 1
(FI-MELINDA)006144682 1810 1
(FI-MELINDA)006144684 1810 1
(FI-MELINDA)006144685 1810 1
(FI-MELINDA)006144686 1810 1
(FI-MELINDA)006144688 1810 1
(FI-MELINDA)006144701 1810 1
(FI-MELINDA)006144708 1810 1
(FI-MELINDA)006144717 1810 1
(FI-MELINDA)006144722 1810 1
(FI-MELINDA)006144723 1810 1
(FI-MELINDA)006144741 1810 1
(FI-MELINDA)006144742 1810 1
(FI-MELINDA)006144744 1810 1
(FI-MELINDA)006144747 1810 1
(FI-MELINDA)006144754 1810 1
(FI-MELINDA)006144757 1810 1
(FI-MELINDA)006144763 1810 1
(FI-MELINDA)006144764 1810 1
(FI-MELINDA)006144765 1810 1
(FI-MELINDA)006144766 1810 1
(FI-MELINDA)006144771 1810 1
(FI-MELINDA)006144772 1810 1
(FI-MELINDA)006144773 1810 1
(FI-MELINDA)006144774 1810 1
(FI-MELINDA)006144776 1810 1
(FI-MELINDA)006144779 1810 1
(FI-MELINDA)006144780 1810 1
(FI-MELINDA)006144781 1810 1
(FI-MELINDA)006144783 1810 1
(FI-MELINDA)006144784 1810 1
(FI-MELINDA)006144785 1810 1
(FI-MELINDA)006144786 1810 1
(FI-MELINDA)006144790 1810 1
(FI-MELINDA)006144791 1810 1
(FI-MELINDA)006144793 1810 1
(FI-MELINDA)006144794 1810 1
(FI-MELINDA)006144797 1810 1
(FI-MELINDA)006144800 1810 1
(FI-MELINDA)006144801 1810 1
(FI-MELINDA)006144802 1810 1
(FI-MELINDA)006144804 1810 1
(FI-MELINDA)006144805 1810 1
(FI-MELINDA)006144807 1810 1
(FI-MELINDA)006144808 1810 1
(FI-MELINDA)006144810 1810 1
(FI-MELINDA)006144811 1810 1
(FI-MELINDA)006144812 1810 1
(FI-MELINDA)006144813 1810 1
(FI-MELINDA)006144814 1810 1
(FI-MELINDA)006144815 1810 1
(FI-MELINDA)006144816 1810 1
(FI-MELINDA)006144820 1810 1
(FI-MELINDA)006144821 1810 1
(FI-MELINDA)006144824 1810 1
(FI-MELINDA)006144825 1810 1
(FI-MELINDA)006144828 1810 1
(FI-MELINDA)006144829 1810 1
(FI-MELINDA)006144830 1810 1
(FI-MELINDA)006144832 1810 1
(FI-MELINDA)006144835 1810 1
(FI-MELINDA)006144836 1810 1
(FI-MELINDA)006144837 1810 1
(FI-MELINDA)006144838 1810 1
(FI-MELINDA)006144842 1810 1
(FI-MELINDA)006144844 1810 1
(FI-MELINDA)006144845 1810 1
(FI-MELINDA)006144851 1810 1
(FI-MELINDA)006144854 1810 1
(FI-MELINDA)006144855 1810 1
(FI-MELINDA)006144856 1810 1
(FI-MELINDA)006144857 1810 1
(FI-MELINDA)006144858 1810 1
(FI-MELINDA)006144860 1810 1
(FI-MELINDA)006144861 1810 1
(FI-MELINDA)006144862 1810 1
(FI-MELINDA)006144867 1810 1
(FI-MELINDA)006144870 1810 1
(FI-MELINDA)006144871 1810 1
(FI-MELINDA)006144876 1810 1
(FI-MELINDA)006144877 1810 1
(FI-MELINDA)006144878 1810 1
(FI-MELINDA)006144879 1810 1
(FI-MELINDA)006144882 1810 1
(FI-MELINDA)006144883 1810 1
(FI-MELINDA)006144885 1810 1
(FI-MELINDA)006144887 1810 1
(FI-MELINDA)006144888 1810 1
(FI-MELINDA)006144890 1810 1
(FI-MELINDA)006144891 1810 1
(FI-MELINDA)006144892 1810 1
(FI-MELINDA)006144893 1810 1
(FI-MELINDA)006144894 1810 1
(FI-MELINDA)006144896 1810 1
(FI-MELINDA)006144897 1810 1
(FI-MELINDA)006144898 1810 1
(FI-MELINDA)006144903 1810 1
(FI-MELINDA)006144908 1810 1
(FI-MELINDA)006144910 1810 1
(FI-MELINDA)006144911 1810 1
(FI-MELINDA)006144915 1810 1
(FI-MELINDA)006144916 1810 1
(FI-MELINDA)006144917 1810 1
(FI-MELINDA)006144918 1810 1
(FI-MELINDA)006144920 1810 1
(FI-MELINDA)006144922 1810 1
(FI-MELINDA)006144923 1810 1
(FI-MELINDA)006144926 1810 1
(FI-MELINDA)006144927 1810 1
(FI-MELINDA)006144931 1810 1
(FI-MELINDA)006144932 1810 1
(FI-MELINDA)006144933 1810 1
(FI-MELINDA)006144935 1810 1
(FI-MELINDA)006144936 1810 1
(FI-MELINDA)006144939 1810 1
(FI-MELINDA)006144950 1810 1
(FI-MELINDA)006144951 1810 1
(FI-MELINDA)006144955 1810 1
(FI-MELINDA)006144956 1810 1
(FI-MELINDA)006144958 1810 1
(FI-MELINDA)006144959 1810 1
(FI-MELINDA)006144960 1810 1
(FI-MELINDA)006144961 1810 1
(FI-MELINDA)006144966 1810 1
(FI-MELINDA)006144968 1810 1
(FI-MELINDA)006144969 1810 1
(FI-MELINDA)006144972 1810 1
(FI-MELINDA)006144975 1810 1
(FI-MELINDA)006144977 1810 1
(FI-MELINDA)006144981 1810 1
(FI-MELINDA)006144982 1810 1
(FI-MELINDA)006144983 1810 1
(FI-MELINDA)006144984 1810 1
(FI-MELINDA)006144985 1810 1
(FI-MELINDA)006144986 1810 1
(FI-MELINDA)006144987 1810 1
(FI-MELINDA)006144988 1810 1
(FI-MELINDA)006144989 1810 1
(FI-MELINDA)006144990 1810 1
(FI-MELINDA)006144991 1810 1
(FI-MELINDA)006144994 1810 1
(FI-MELINDA)006144995 1810 1
(FI-MELINDA)006144996 1810 1
(FI-MELINDA)006144997 1810 1
(FI-MELINDA)006145001 1810 1
(FI-MELINDA)006145002 1810 1
(FI-MELINDA)006145008 1810 1
(FI-MELINDA)006145009 1810 1
(FI-MELINDA)006145010 1810 1
(FI-MELINDA)006145011 1810 1
(FI-MELINDA)006145012 1810 1
(FI-MELINDA)006145013 1810 1
(FI-MELINDA)006145017 1810 1
(FI-MELINDA)006145018 1810 1
(FI-MELINDA)006145020 1810 1
(FI-MELINDA)006145021 1810 1
(FI-MELINDA)006145022 1810 1
(FI-MELINDA)006145023 1810 1
(FI-MELINDA)006145025 1810 1
(FI-MELINDA)006145029 1810 1
(FI-MELINDA)006145037 1810 1
(FI-MELINDA)006145039 1810 1
(FI-MELINDA)006145040 1810 1
(FI-MELINDA)006145042 1810 1
(FI-MELINDA)006145043 1810 1
(FI-MELINDA)006145044 1810 1
(FI-MELINDA)006145045 1810 1
(FI-MELINDA)006145046 1810 1
(FI-MELINDA)006145047 1810 1
(FI-MELINDA)006145048 1810 1
(FI-MELINDA)006145049 1810 1
(FI-MELINDA)006145050 1810 1
(FI-MELINDA)006145051 1810 1
(FI-MELINDA)006145053 1810 1
(FI-MELINDA)006145054 1810 1
(FI-MELINDA)006145055 1810 1
(FI-MELINDA)006145057 1810 1
(FI-MELINDA)006145060 1810 1
(FI-MELINDA)006145061 1810 1
(FI-MELINDA)006145063 1810 1
(FI-MELINDA)006145064 1810 1
(FI-MELINDA)006145065 1810 1
(FI-MELINDA)006145066 1810 1
(FI-MELINDA)006145067 1810 1
(FI-MELINDA)006145069 1810 1
(FI-MELINDA)006145070 1810 1
(FI-MELINDA)006145072 1810 1
(FI-MELINDA)006145076 1810 1
(FI-MELINDA)006145080 1810 1
(FI-MELINDA)006145083 1810 1
(FI-MELINDA)006145087 1810 1
(FI-MELINDA)006145098 1810 1
(FI-MELINDA)006145100 1810 1
(FI-MELINDA)006145101 1810 1
(FI-MELINDA)006145102 1810 1
(FI-MELINDA)006145103 1810 1
(FI-MELINDA)006145104 1810 1
(FI-MELINDA)006145105 1810 1
(FI-MELINDA)006145106 1810 1
(FI-MELINDA)006145107 1810 1
(FI-MELINDA)006145108 1810 1
(FI-MELINDA)006145110 1810 1
(FI-MELINDA)006145111 1810 1
(FI-MELINDA)006145112 1810 1
(FI-MELINDA)006145113 1810 1
(FI-MELINDA)006145116 1810 1
(FI-MELINDA)006145118 1810 1
(FI-MELINDA)006145119 1810 1
(FI-MELINDA)006145120 1810 1
(FI-MELINDA)006145122 1810 1
(FI-MELINDA)006145123 1810 1
(FI-MELINDA)006145124 1810 1
(FI-MELINDA)006145126 1810 1
(FI-MELINDA)006145130 1810 1
(FI-MELINDA)006145131 1810 1
(FI-MELINDA)006145132 1810 1
(FI-MELINDA)006145138 1810 1
(FI-MELINDA)006145141 1810 1
(FI-MELINDA)006145145 1810 1
(FI-MELINDA)006145147 1810 1
(FI-MELINDA)006145151 1810 1
(FI-MELINDA)006145152 1810 1
(FI-MELINDA)006145153 1810 1
(FI-MELINDA)006145154 1810 1
(FI-MELINDA)006145155 1810 1
(FI-MELINDA)006145159 1810 1
(FI-MELINDA)006145165 1810 1
(FI-MELINDA)006145166 1810 1
(FI-MELINDA)006145167 1810 1
(FI-MELINDA)006145168 1810 1
(FI-MELINDA)006145169 1810 1
(FI-MELINDA)006145170 1810 1
(FI-MELINDA)006145171 1810 1
(FI-MELINDA)006145175 1810 1
(FI-MELINDA)006145177 1810 1
(FI-MELINDA)006145179 1810 1
(FI-MELINDA)006145182 1810 1
(FI-MELINDA)006145187 1810 1
(FI-MELINDA)006145188 1810 1
(FI-MELINDA)006145189 1810 1
(FI-MELINDA)006145196 1810 1
(FI-MELINDA)006145197 1810 1
(FI-MELINDA)006145198 1810 1
(FI-MELINDA)006145199 1810 1
(FI-MELINDA)006145200 1810 1
(FI-MELINDA)006145201 1810 1
(FI-MELINDA)006145202 1810 1
(FI-MELINDA)006145203 1810 1
(FI-MELINDA)006145204 1810 1
(FI-MELINDA)006145205 1810 1
(FI-MELINDA)006145206 1810 1
(FI-MELINDA)006145207 1810 1
(FI-MELINDA)006145208 1810 1
(FI-MELINDA)006145209 1810 1
(FI-MELINDA)006145211 1810 1
(FI-MELINDA)006145212 1810 1
(FI-MELINDA)006145214 1810 1
(FI-MELINDA)006145216 1810 1
(FI-MELINDA)006145219 1810 1
(FI-MELINDA)006145220 1810 1
(FI-MELINDA)006145221 1810 1
(FI-MELINDA)006145222 1810 1
(FI-MELINDA)006145223 1810 1
(FI-MELINDA)006145224 1810 1
(FI-MELINDA)006145228 1810 1
(FI-MELINDA)006145230 1810 1
(FI-MELINDA)006145232 1810 1
(FI-MELINDA)006145239 1810 1
(FI-MELINDA)006145240 1810 1
(FI-MELINDA)006145242 1810 1
(FI-MELINDA)006145244 1810 1
(FI-MELINDA)006145245 1810 1
(FI-MELINDA)006145246 1810 1
(FI-MELINDA)006145247 1810 1
(FI-MELINDA)006145248 1810 1
(FI-MELINDA)006145249 1810 1
(FI-MELINDA)006145251 1810 1
(FI-MELINDA)006145253 1810 1
(FI-MELINDA)006145254 1810 1
(FI-MELINDA)006145255 1810 1
(FI-MELINDA)006145256 1810 1
(FI-MELINDA)006145258 1810 1
(FI-MELINDA)006145259 1810 1
(FI-MELINDA)006145260 1810 1
(FI-MELINDA)006145269 1810 1
(FI-MELINDA)006145273 1810 1
(FI-MELINDA)006145274 1810 1
(FI-MELINDA)006145275 1810 1
(FI-MELINDA)006145276 1810 1
(FI-MELINDA)006145278 1810 1
(FI-MELINDA)006145279 1810 1
(FI-MELINDA)006145281 1810 1
(FI-MELINDA)006145282 1810 1
(FI-MELINDA)006145284 1810 1
(FI-MELINDA)006145287 1810 1
(FI-MELINDA)006145292 1810 1
(FI-MELINDA)006145294 1810 1
(FI-MELINDA)006145295 1810 1
(FI-MELINDA)006145296 1810 1
(FI-MELINDA)006145298 1810 1
(FI-MELINDA)006145299 1810 1
(FI-MELINDA)006145300 1810 1
(FI-MELINDA)006145301 1810 1
(FI-MELINDA)006145302 1810 1
(FI-MELINDA)006145303 1810 1
(FI-MELINDA)006145304 1810 1
(FI-MELINDA)006145305 1810 1
(FI-MELINDA)006145307 1810 1
(FI-MELINDA)006145308 1810 1
(FI-MELINDA)006145309 1810 1
(FI-MELINDA)006145310 1810 1
(FI-MELINDA)006145311 1810 1
(FI-MELINDA)006145313 1810 1
(FI-MELINDA)006145314 1810 1
(FI-MELINDA)006145316 1810 1
(FI-MELINDA)006145317 1810 1
(FI-MELINDA)006145318 1810 1
(FI-MELINDA)006145319 1810 1
(FI-MELINDA)006145320 1810 1
(FI-MELINDA)006145321 1810 1
(FI-MELINDA)006145322 1810 1
(FI-MELINDA)006145323 1810 1
(FI-MELINDA)006145324 1810 1
(FI-MELINDA)006145325 1810 1
(FI-MELINDA)006145328 1810 1
(FI-MELINDA)006145329 1810 1
(FI-MELINDA)006145330 1810 1
(FI-MELINDA)006145331 1810 1
(FI-MELINDA)006145332 1810 1
(FI-MELINDA)006145333 1810 1
(FI-MELINDA)006145334 1810 1
(FI-MELINDA)006145335 1810 1
(FI-MELINDA)006145340 1810 1
(FI-MELINDA)006145341 1810 1
(FI-MELINDA)006145343 1810 1
(FI-MELINDA)006145344 1810 1
(FI-MELINDA)006145347 1810 1
(FI-MELINDA)006145348 1810 1
(FI-MELINDA)006145349 1810 1
(FI-MELINDA)006145351 1810 1
(FI-MELINDA)006145352 1810 1
(FI-MELINDA)006145353 1810 1
(FI-MELINDA)006145354 1810 1
(FI-MELINDA)006145355 1810 1
(FI-MELINDA)006145356 1810 1
(FI-MELINDA)006145357 1810 1
(FI-MELINDA)006145358 1810 1
(FI-MELINDA)006145359 1810 1
(FI-MELINDA)006145360 1810 1
(FI-MELINDA)006145361 1810 1
(FI-MELINDA)006145362 1810 1
(FI-MELINDA)006145363 1810 1
(FI-MELINDA)006145364 1810 1
(FI-MELINDA)006145365 1810 1
(FI-MELINDA)006145366 1810 1
(FI-MELINDA)006145367 1810 1
(FI-MELINDA)006145368 1810 1
(FI-MELINDA)006145369 1810 1
(FI-MELINDA)006145370 1810 1
(FI-MELINDA)006145371 1810 1
(FI-MELINDA)006145372 1810 1
(FI-MELINDA)006145373 1810 1
(FI-MELINDA)006145375 1810 1
(FI-MELINDA)006145377 1810 1
(FI-MELINDA)006145378 1810 1
(FI-MELINDA)006145379 1810 1
(FI-MELINDA)006145380 1810 1
(FI-MELINDA)006145382 1810 1
(FI-MELINDA)006145384 1810 1
(FI-MELINDA)006145386 1810 1
(FI-MELINDA)006145388 1810 1
(FI-MELINDA)006145389 1810 1
(FI-MELINDA)006145390 1810 1
(FI-MELINDA)006145391 1810 1
(FI-MELINDA)006145392 1810 1
(FI-MELINDA)006145394 1810 1
(FI-MELINDA)006145396 1810 1
(FI-MELINDA)006145397 1810 1
(FI-MELINDA)006145398 1810 1
(FI-MELINDA)006145399 1810 1
(FI-MELINDA)006145400 1810 1
(FI-MELINDA)006145401 1810 1
(FI-MELINDA)006145402 1810 1
(FI-MELINDA)006145404 1810 1
(FI-MELINDA)006145405 1810 1
(FI-MELINDA)006145406 1810 1
(FI-MELINDA)006145407 1810 1
(FI-MELINDA)006145408 1810 1
(FI-MELINDA)006145410 1810 1
(FI-MELINDA)006145411 1810 1
(FI-MELINDA)006145412 1810 1
(FI-MELINDA)006145415 1810 1
(FI-MELINDA)006145419 1810 1
(FI-MELINDA)006145422 1810 1
(FI-MELINDA)006145426 1810 1
(FI-MELINDA)006145427 1810 1
(FI-MELINDA)006145428 1810 1
(FI-MELINDA)006145429 1810 1
(FI-MELINDA)006145430 1810 1
(FI-MELINDA)006145431 1810 1
(FI-MELINDA)006145432 1810 1
(FI-MELINDA)006145433 1810 1
(FI-MELINDA)006145434 1810 1
(FI-MELINDA)006145435 1810 1
(FI-MELINDA)006145436 1810 1
(FI-MELINDA)006145437 1810 1
(FI-MELINDA)006145438 1810 1
(FI-MELINDA)006145439 1810 1
(FI-MELINDA)006145440 1810 1
(FI-MELINDA)006145441 1810 1
(FI-MELINDA)006145443 1810 1
(FI-MELINDA)006145444 1810 1
(FI-MELINDA)006145445 1810 1
(FI-MELINDA)006145447 1810 1
(FI-MELINDA)006145449 1810 1
(FI-MELINDA)006145451 1810 1
(FI-MELINDA)006145452 1810 1
(FI-MELINDA)006145454 1810 1
(FI-MELINDA)006145455 1810 1
(FI-MELINDA)006145456 1810 1
(FI-MELINDA)006145457 1810 1
(FI-MELINDA)006145459 1810 1
(FI-MELINDA)006145460 1810 1
(FI-MELINDA)006145461 1810 1
(FI-MELINDA)006145462 1810 1
(FI-MELINDA)006145463 1810 1
(FI-MELINDA)006145464 1810 1
(FI-MELINDA)006145465 1810 1
(FI-MELINDA)006145466 1810 1
(FI-MELINDA)006145467 1810 1
(FI-MELINDA)006145468 1810 1
(FI-MELINDA)006145469 1810 1
(FI-MELINDA)006145470 1810 1
(FI-MELINDA)006145471 1810 1
(FI-MELINDA)006145472 1810 1
(FI-MELINDA)006145473 1810 1
(FI-MELINDA)006145474 1810 1
(FI-MELINDA)006145475 1810 1
(FI-MELINDA)006145476 1810 1
(FI-MELINDA)006145477 1810 1
(FI-MELINDA)006145481 1810 1
(FI-MELINDA)006145482 1810 1
(FI-MELINDA)006145486 1810 1
(FI-MELINDA)006145488 1810 1
(FI-MELINDA)006145489 1810 1
(FI-MELINDA)006145490 1810 1
(FI-MELINDA)006145491 1810 1
(FI-MELINDA)006145493 1810 1
(FI-MELINDA)006145494 1810 1
(FI-MELINDA)006145495 1810 1
(FI-MELINDA)006145496 1810 1
(FI-MELINDA)006146101 1864 1
(FI-MELINDA)006146102 1875 1
(FI-MELINDA)006146103 1884 1
(FI-MELINDA)006146104 1864 1
(FI-MELINDA)006146105 1875 1
(FI-MELINDA)006146107 1884 1
(FI-MELINDA)006146109 1875 1
(FI-MELINDA)006146113 1875 1
(FI-MELINDA)006146115 1864 1
(FI-MELINDA)006146116 1884 1
(FI-MELINDA)006146117 1884 1
(FI-MELINDA)006146119 1864 1
(FI-MELINDA)006146120 1875 1
(FI-MELINDA)006146124 1875 1
(FI-MELINDA)006146127 1864 1
(FI-MELINDA)006146129 1875 1
(FI-MELINDA)006146132 1908 1
(FI-MELINDA)006146137 1875 1
(FI-MELINDA)006146138 1864 1
(FI-MELINDA)006146140 1884 1
(FI-MELINDA)006146141 1875 1
(FI-MELINDA)006146143 1864 1
(FI-MELINDA)006146150 1908 1
(FI-MELINDA)006146158 1875 1
(FI-MELINDA)006146164 1875 1
(FI-MELINDA)006146170 1884 1
(FI-MELINDA)006146178 1864 1
(FI-MELINDA)006146183 1884 1
(FI-MELINDA)006146194 1875 1
(FI-MELINDA)006146195 1864 1
(FI-MELINDA)006146200 1864 1
(FI-MELINDA)006146203 1864 1
(FI-MELINDA)006146206 1864 1
(FI-MELINDA)006146211 1864 1
(FI-MELINDA)006146218 1884 1
(FI-MELINDA)006146227 1884 1
(FI-MELINDA)006146230 1884 1
(FI-MELINDA)006146236 1864 1
(FI-MELINDA)006146239 1864 1
(FI-MELINDA)006146240 1884 1
(FI-MELINDA)006146241 1864 1
(FI-MELINDA)006146242 1864 1
(FI-MELINDA)006146251 1884 1
(FI-MELINDA)006146253 1884 1
(FI-MELINDA)006146258 1884 1
(FI-MELINDA)006146261 1884 1
(FI-MELINDA)006146262 1884 1
(FI-MELINDA)006146267 1884 1
(FI-MELINDA)006146276 1884 1
(FI-MELINDA)006146278 1884 1
(FI-MELINDA)006146280 1884 1
(FI-MELINDA)006146281 1884 1
(FI-MELINDA)006146292 1864 1
(FI-MELINDA)006146293 1884 1
(FI-MELINDA)006146298 1884 1
(FI-MELINDA)006146299 1884 1
(FI-MELINDA)006146309 1864 1
(FI-MELINDA)006146319 1884 1
(FI-MELINDA)006146323 1864 1
(FI-MELINDA)006146326 1884 1
(FI-MELINDA)006146329 1884 1
(FI-MELINDA)006146335 1884 1
(FI-MELINDA)006146336 1884 1
(FI-MELINDA)006146344 1884 1
(FI-MELINDA)006146346 1884 1
(FI-MELINDA)006146348 1884 1
(FI-MELINDA)006146352 1884 1
(FI-MELINDA)006146358 1908 1
(FI-MELINDA)006146361 1884 1
(FI-MELINDA)006146365 1884 1
(FI-MELINDA)006146366 1884 1
(FI-MELINDA)006146369 1908 1
(FI-MELINDA)006146372 1908 1
(FI-MELINDA)006146381 1908 1
(FI-MELINDA)006146383 1908 1
(FI-MELINDA)006146386 1908 1
(FI-MELINDA)006146389 1908 1
(FI-MELINDA)006146392 1908 1
(FI-MELINDA)006146393 1908 1
(FI-MELINDA)006146398 1908 1
(FI-MELINDA)006146401 1908 1
(FI-MELINDA)006146403 1884 1
(FI-MELINDA)006146408 1908 1
(FI-MELINDA)006146412 1908 1
(FI-MELINDA)006146418 1908 1
(FI-MELINDA)006146420 1884 1
(FI-MELINDA)006146424 1908 1
(FI-MELINDA)006146425 1908 1
(FI-MELINDA)006146429 1908 1
(FI-MELINDA)006146434 1908 1
(FI-MELINDA)006146440 1908 1
(FI-MELINDA)006146443 1908 1
(FI-MELINDA)006146444 1908 1
(FI-MELINDA)006146455 1908 1
(FI-MELINDA)006414843 1896 1
(FI-MELINDA)006414844 1896 1
(FI-MELINDA)006414845 1896 1
(FI-MELINDA)006414846 1896 1
(FI-MELINDA)006414847 1896 1
(FI-MELINDA)006414849 1896 1
(FI-MELINDA)006414850 1896 1
(FI-MELINDA)006414851 1896 1
(FI-MELINDA)006414852 1896 1
(FI-MELINDA)006414936 1910 1
(FI-MELINDA)006414948 1911 1
(FI-MELINDA)006415045 1916 1
(FI-MELINDA)006416673 1917 1
(FI-MELINDA)006419000 1899 1
(FI-MELINDA)006419041 1881 1
(FI-MELINDA)006419046 1881 1
(FI-MELINDA)006419065 1913 1
(FI-MELINDA)006420926 1913 1
(FI-MELINDA)006420930 1911 1
(FI-MELINDA)006422466 1911 1
(FI-MELINDA)006422478 1911 1
(FI-MELINDA)006422504 1917 1
(FI-MELINDA)006422532 1897 1
(FI-MELINDA)006423252 1889 1
(FI-MELINDA)006423322 1897 1
(FI-MELINDA)006423325 1897 1
(FI-MELINDA)006423577 1911 1
(FI-MELINDA)006424346 1894 1
(FI-MELINDA)006426832 1894 1
(FI-MELINDA)006426842 1907 1
(FI-MELINDA)006426845 1895 1
(FI-MELINDA)006426852 1898 1
(FI-MELINDA)006426857 1898 1
